epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
188,2911.84,1.1582,1.16836,0.8384,0.81083,0.85524,0.94168,0.67252,1.06727,1.36294,0.83534,0.000185325,0.000185325,0.000185325
189,2926.78,1.12489,1.13011,0.84584,0.81083,0.85524,0.94168,0.67252,1.06727,1.36294,0.83534,0.000184472,0.000184472,0.000184472
190,2941.82,1.16029,1.1967,0.84164,0.75882,0.85262,0.91427,0.65525,1.06589,1.34785,0.83545,0.000183618,0.000183618,0.000183618
191,2956.84,1.10669,1.08564,0.83397,0.75882,0.85262,0.91427,0.65525,1.06589,1.34785,0.83545,0.000182764,0.000182764,0.000182764
192,2971.69,1.14148,1.12728,0.84412,0.68267,0.86443,0.87036,0.62014,1.06923,1.33453,0.83541,0.00018191,0.00018191,0.00018191
193,2986.96,1.18957,1.13941,0.82575,0.68267,0.86443,0.87036,0.62014,1.06923,1.33453,0.83541,0.000181056,0.000181056,0.000181056
194,3002.12,1.12626,1.07713,0.84678,0.74404,0.87211,0.9073,0.64589,1.06835,1.27058,0.8348,0.000180202,0.000180202,0.000180202
195,3017.22,1.14453,1.12544,0.83368,0.74404,0.87211,0.9073,0.64589,1.06835,1.27058,0.8348,0.000179348,0.000179348,0.000179348
196,3032.34,1.11839,1.10196,0.83474,0.82249,0.88417,0.94927,0.67519,1.06252,1.19749,0.83406,0.000178494,0.000178494,0.000178494
197,3047.54,1.13109,1.10237,0.83539,0.82249,0.88417,0.94927,0.67519,1.06252,1.19749,0.83406,0.00017764,0.00017764,0.00017764
198,3062.8,1.1153,1.0704,0.84309,0.86383,0.90316,0.95909,0.68079,1.06415,1.15156,0.83422,0.000176787,0.000176787,0.000176787
199,3078.04,1.13783,1.07338,0.8315,0.86383,0.90316,0.95909,0.68079,1.06415,1.15156,0.83422,0.000175933,0.000175933,0.000175933
200,3093.18,1.10607,1.0825,0.84615,0.84316,0.90301,0.94245,0.67163,1.06214,1.15201,0.83423,0.000175079,0.000175079,0.000175079
201,3108.41,1.19579,1.05899,0.84477,0.84316,0.90301,0.94245,0.67163,1.06214,1.15201,0.83423,0.000174225,0.000174225,0.000174225
202,3123.79,1.12026,1.08582,0.8329,0.79058,0.88437,0.91487,0.6558,1.05829,1.18586,0.83423,0.000173371,0.000173371,0.000173371
203,3139.19,1.14103,1.11635,0.83644,0.79058,0.88437,0.91487,0.6558,1.05829,1.18586,0.83423,0.000172517,0.000172517,0.000172517
204,3154.52,1.14586,1.06401,0.8504,0.81757,0.87019,0.93466,0.66722,1.05669,1.18798,0.83432,0.000171663,0.000171663,0.000171663
205,3169.93,1.09752,1.05811,0.83094,0.81757,0.87019,0.93466,0.66722,1.05669,1.18798,0.83432,0.000170809,0.000170809,0.000170809
206,3185.48,1.15011,1.08149,0.83761,0.88933,0.90538,0.96864,0.69441,1.05489,1.16068,0.83416,0.000169956,0.000169956,0.000169956
207,3200.93,1.12368,1.04688,0.8327,0.88933,0.90538,0.96864,0.69441,1.05489,1.16068,0.83416,0.000169102,0.000169102,0.000169102
208,3216.29,1.09254,1.05891,0.84999,0.90928,0.91554,0.97408,0.69908,1.0609,1.15459,0.83511,0.000168248,0.000168248,0.000168248
209,3231.7,1.1351,1.03511,0.84971,0.90928,0.91554,0.97408,0.69908,1.0609,1.15459,0.83511,0.000167394,0.000167394,0.000167394
210,3247.1,1.11886,1.05188,0.83163,0.88956,0.90635,0.96822,0.69253,1.06535,1.1466,0.83539,0.00016654,0.00016654,0.00016654
211,3262.37,1.12186,1.04339,0.8444,0.88956,0.90635,0.96822,0.69253,1.06535,1.1466,0.83539,0.000165686,0.000165686,0.000165686
212,3277.71,1.12079,1.02719,0.82896,0.90163,0.92408,0.96975,0.69643,1.06297,1.12707,0.83421,0.000164832,0.000164832,0.000164832
213,3292.9,1.09012,1.01019,0.84494,0.90163,0.92408,0.96975,0.69643,1.06297,1.12707,0.83421,0.000163978,0.000163978,0.000163978
214,3308.37,1.10664,1.04225,0.83586,0.90988,0.92674,0.97413,0.69968,1.05595,1.08373,0.83296,0.000163125,0.000163125,0.000163125
215,3323.85,1.1429,1.02717,0.83934,0.90988,0.92674,0.97413,0.69968,1.05595,1.08373,0.83296,0.000162271,0.000162271,0.000162271
216,3339.09,1.13474,1.03922,0.8437,0.87209,0.92239,0.96356,0.69475,1.04925,1.06602,0.83223,0.000161417,0.000161417,0.000161417
217,3354.36,1.12714,1.04157,0.83079,0.87209,0.92239,0.96356,0.69475,1.04925,1.06602,0.83223,0.000160563,0.000160563,0.000160563
218,3369.91,1.1491,1.02112,0.84368,0.84242,0.89074,0.94461,0.67989,1.04625,1.09203,0.83182,0.000159709,0.000159709,0.000159709
219,3385.25,1.14168,1.06563,0.84914,0.84242,0.89074,0.94461,0.67989,1.04625,1.09203,0.83182,0.000158855,0.000158855,0.000158855
220,3400.88,1.13511,1.04564,0.84849,0.82689,0.89051,0.94409,0.67741,1.04535,1.10694,0.83209,0.000158001,0.000158001,0.000158001
221,3416.42,1.1655,1.04176,0.83997,0.82689,0.89051,0.94409,0.67741,1.04535,1.10694,0.83209,0.000157147,0.000157147,0.000157147
222,3431.7,1.10427,0.99012,0.84039,0.90449,0.91499,0.97578,0.70034,1.04584,1.07262,0.83297,0.000156294,0.000156294,0.000156294
223,3446.91,1.07992,0.9754,0.83322,0.90449,0.91499,0.97578,0.70034,1.04584,1.07262,0.83297,0.00015544,0.00015544,0.00015544
224,3462.5,1.14261,1.02118,0.8407,0.92003,0.93157,0.97897,0.70203,1.05055,1.0677,0.83471,0.000154586,0.000154586,0.000154586
225,3477.88,1.13295,1.00916,0.85154,0.92003,0.93157,0.97897,0.70203,1.05055,1.0677,0.83471,0.000153732,0.000153732,0.000153732
226,3493.3,1.07981,0.96167,0.83979,0.91631,0.94196,0.97857,0.70096,1.0556,1.08452,0.83528,0.000152878,0.000152878,0.000152878
227,3508.53,1.08452,0.94735,0.83351,0.91631,0.94196,0.97857,0.70096,1.0556,1.08452,0.83528,0.000152024,0.000152024,0.000152024
228,3523.94,1.11076,1.01583,0.84105,0.92315,0.93767,0.97585,0.69498,1.06013,1.07778,0.83559,0.00015117,0.00015117,0.00015117
229,3539.42,1.11446,0.97942,0.83712,0.92315,0.93767,0.97585,0.69498,1.06013,1.07778,0.83559,0.000150317,0.000150317,0.000150317
230,3554.76,1.12448,0.99615,0.83081,0.9255,0.92904,0.97499,0.69519,1.05556,1.05591,0.83497,0.000149463,0.000149463,0.000149463
231,3570.01,1.09293,0.97644,0.84647,0.9255,0.92904,0.97499,0.69519,1.05556,1.05591,0.83497,0.000148609,0.000148609,0.000148609
232,3585.48,1.12485,0.96601,0.83394,0.92845,0.92989,0.97689,0.69826,1.05163,1.05346,0.8343,0.000147755,0.000147755,0.000147755
233,3600.85,1.09112,0.9282,0.84212,0.92845,0.92989,0.97689,0.69826,1.05163,1.05346,0.8343,0.000146901,0.000146901,0.000146901
234,3616.16,1.12896,0.97747,0.82872,0.91227,0.93129,0.97865,0.70465,1.04808,1.07375,0.83417,0.000146047,0.000146047,0.000146047
235,3631.42,1.13749,1.02308,0.84985,0.91227,0.93129,0.97865,0.70465,1.04808,1.07375,0.83417,0.000145193,0.000145193,0.000145193
236,3646.74,1.11762,0.96455,0.82953,0.90269,0.91789,0.97837,0.70863,1.04029,1.08885,0.8336,0.000144339,0.000144339,0.000144339
237,3661.89,1.106,0.93867,0.83716,0.90269,0.91789,0.97837,0.70863,1.04029,1.08885,0.8336,0.000143486,0.000143486,0.000143486
238,3677.55,1.07857,0.9556,0.82303,0.87061,0.90792,0.95879,0.6898,1.03701,1.16431,0.83379,0.000142632,0.000142632,0.000142632
239,3692.64,1.11812,0.94569,0.83318,0.87061,0.90792,0.95879,0.6898,1.03701,1.16431,0.83379,0.000141778,0.000141778,0.000141778
240,3707.74,1.1213,0.96976,0.84605,0.81165,0.88502,0.92721,0.66148,1.0425,1.23669,0.83485,0.000140924,0.000140924,0.000140924
241,3723.02,1.08908,0.96742,0.83626,0.81165,0.88502,0.92721,0.66148,1.0425,1.23669,0.83485,0.00014007,0.00014007,0.00014007
242,3738.27,1.12394,0.99858,0.84415,0.84061,0.9089,0.95706,0.67759,1.0518,1.16578,0.83561,0.000139216,0.000139216,0.000139216
243,3753.82,1.10525,0.92702,0.85386,0.84061,0.9089,0.95706,0.67759,1.0518,1.16578,0.83561,0.000138362,0.000138362,0.000138362
244,3769.07,1.09669,0.91579,0.81996,0.91837,0.90606,0.97869,0.69502,1.05593,1.09348,0.83565,0.000137508,0.000137508,0.000137508
245,3784.3,1.11337,0.97722,0.84624,0.91837,0.90606,0.97869,0.69502,1.05593,1.09348,0.83565,0.000136655,0.000136655,0.000136655
246,3799.82,1.0621,0.94213,0.8332,0.92416,0.93125,0.98424,0.70604,1.04775,1.0341,0.83454,0.000135801,0.000135801,0.000135801
247,3815.14,1.09838,0.93602,0.83582,0.92416,0.93125,0.98424,0.70604,1.04775,1.0341,0.83454,0.000134947,0.000134947,0.000134947
248,3830.35,1.1385,0.9494,0.83993,0.91156,0.92476,0.9783,0.70852,1.03687,1.02483,0.8331,0.000134093,0.000134093,0.000134093
249,3845.78,1.05445,0.88668,0.83609,0.91156,0.92476,0.9783,0.70852,1.03687,1.02483,0.8331,0.000133239,0.000133239,0.000133239
250,3861.04,1.07086,0.92567,0.8307,0.91466,0.93161,0.97618,0.70945,1.03094,1.01357,0.83193,0.000132385,0.000132385,0.000132385
251,3876.34,1.08334,0.90544,0.84141,0.91466,0.93161,0.97618,0.70945,1.03094,1.01357,0.83193,0.000131531,0.000131531,0.000131531
252,3891.66,1.10136,0.92991,0.84126,0.93657,0.93243,0.97904,0.7126,1.0291,0.9974,0.83147,0.000130677,0.000130677,0.000130677
253,3906.97,1.07902,0.89519,0.82213,0.93657,0.93243,0.97904,0.7126,1.0291,0.9974,0.83147,0.000129824,0.000129824,0.000129824
254,3922.29,1.10272,0.91268,0.83822,0.95744,0.95178,0.98522,0.71265,1.02927,0.97272,0.83162,0.00012897,0.00012897,0.00012897
255,3937.53,1.12293,0.94211,0.84374,0.95744,0.95178,0.98522,0.71265,1.02927,0.97272,0.83162,0.000128116,0.000128116,0.000128116
256,3952.99,1.11004,0.91687,0.83385,0.95832,0.94989,0.98495,0.71134,1.02958,0.96873,0.83226,0.000127262,0.000127262,0.000127262
257,3968.24,1.10594,0.92445,0.83887,0.95832,0.94989,0.98495,0.71134,1.02958,0.96873,0.83226,0.000126408,0.000126408,0.000126408
258,3983.59,1.06977,0.93112,0.84407,0.92174,0.92305,0.97296,0.70181,1.03102,0.97288,0.83311,0.000125554,0.000125554,0.000125554
259,3999,1.10191,0.91605,0.84032,0.92174,0.92305,0.97296,0.70181,1.03102,0.97288,0.83311,0.0001247,0.0001247,0.0001247
260,4014.42,1.10021,0.89904,0.83665,0.87114,0.91727,0.95759,0.69228,1.031,0.96883,0.83342,0.000123846,0.000123846,0.000123846
261,4029.85,1.08737,0.88844,0.84855,0.87114,0.91727,0.95759,0.69228,1.031,0.96883,0.83342,0.000122992,0.000122992,0.000122992
262,4045.13,1.07657,0.8959,0.83575,0.90511,0.93261,0.97537,0.70418,1.03211,0.93963,0.8337,0.000122139,0.000122139,0.000122139
263,4060.64,1.15954,0.99971,0.83728,0.90511,0.93261,0.97537,0.70418,1.03211,0.93963,0.8337,0.000121285,0.000121285,0.000121285
264,4076.15,1.14176,0.93145,0.83368,0.94051,0.94931,0.98632,0.71333,1.034,0.92001,0.83388,0.000120431,0.000120431,0.000120431
265,4091.57,1.03851,0.85947,0.83734,0.94051,0.94931,0.98632,0.71333,1.034,0.92001,0.83388,0.000119577,0.000119577,0.000119577
266,4107.03,1.11721,0.91159,0.85204,0.96286,0.96442,0.98871,0.71562,1.03253,0.91704,0.83353,0.000118723,0.000118723,0.000118723
267,4122.25,1.08333,0.87136,0.84901,0.96286,0.96442,0.98871,0.71562,1.03253,0.91704,0.83353,0.000117869,0.000117869,0.000117869
268,4137.96,1.06495,0.87548,0.83362,0.97385,0.96454,0.98936,0.71728,1.03038,0.93193,0.83305,0.000117015,0.000117015,0.000117015
269,4153.3,1.07338,0.86586,0.83442,0.97385,0.96454,0.98936,0.71728,1.03038,0.93193,0.83305,0.000116161,0.000116161,0.000116161
270,4168.77,1.06774,0.8883,0.83661,0.97311,0.96968,0.98863,0.7183,1.02524,0.93466,0.83246,0.000115308,0.000115308,0.000115308
271,4184.25,1.12997,0.89066,0.82976,0.97311,0.96968,0.98863,0.7183,1.02524,0.93466,0.83246,0.000114454,0.000114454,0.000114454
272,4199.67,1.11994,0.90936,0.83116,0.96893,0.97192,0.98623,0.71732,1.02213,0.9232,0.83202,0.0001136,0.0001136,0.0001136
273,4214.79,1.06418,0.88226,0.83573,0.96893,0.97192,0.98623,0.71732,1.02213,0.9232,0.83202,0.000112746,0.000112746,0.000112746
274,4230.11,1.1059,0.89979,0.83529,0.96603,0.96547,0.98822,0.71747,1.02288,0.88231,0.83162,0.000111892,0.000111892,0.000111892
275,4245.48,1.07082,0.92829,0.84498,0.96603,0.96547,0.98822,0.71747,1.02288,0.88231,0.83162,0.000111038,0.000111038,0.000111038
276,4260.94,1.09917,0.95556,0.83156,0.96232,0.96626,0.9884,0.71596,1.02227,0.83343,0.83093,0.000110184,0.000110184,0.000110184
277,4276.12,1.07074,0.87573,0.84235,0.96232,0.96626,0.9884,0.71596,1.02227,0.83343,0.83093,0.000109331,0.000109331,0.000109331
278,4291.26,1.08394,0.87042,0.82871,0.96346,0.96757,0.9866,0.71346,1.02325,0.8154,0.83106,0.000108477,0.000108477,0.000108477
279,4306.51,1.04713,0.85281,0.83354,0.96346,0.96757,0.9866,0.71346,1.02325,0.8154,0.83106,0.000107623,0.000107623,0.000107623
280,4322.08,1.03682,0.8949,0.84685,0.95981,0.97239,0.98885,0.71746,1.02462,0.80371,0.83131,0.000106769,0.000106769,0.000106769
281,4337.68,1.10258,0.91017,0.82444,0.95981,0.97239,0.98885,0.71746,1.02462,0.80371,0.83131,0.000105915,0.000105915,0.000105915
282,4353.44,1.06561,0.87506,0.83768,0.95487,0.96975,0.98792,0.71495,1.03272,0.8102,0.83215,0.000105061,0.000105061,0.000105061
283,4368.95,1.08831,0.88373,0.83258,0.95487,0.96975,0.98792,0.71495,1.03272,0.8102,0.83215,0.000104207,0.000104207,0.000104207
284,4384.68,1.12915,0.88235,0.82771,0.94558,0.94998,0.9838,0.71116,1.03884,0.82905,0.83295,0.000103353,0.000103353,0.000103353
285,4399.9,1.11896,0.88116,0.83662,0.94558,0.94998,0.9838,0.71116,1.03884,0.82905,0.83295,0.0001025,0.0001025,0.0001025
286,4415.18,1.06264,0.85026,0.82998,0.93732,0.94937,0.98169,0.71113,1.03876,0.83567,0.83311,0.000101646,0.000101646,0.000101646
287,4430.39,1.06089,0.90024,0.82944,0.93732,0.94937,0.98169,0.71113,1.03876,0.83567,0.83311,0.000100792,0.000100792,0.000100792
288,4445.49,1.04996,0.84801,0.83327,0.96437,0.96925,0.98866,0.72039,1.03226,0.82033,0.83263,9.99379e-05,9.99379e-05,9.99379e-05
289,4460.5,1.10372,0.87601,0.83377,0.96437,0.96925,0.98866,0.72039,1.03226,0.82033,0.83263,9.9084e-05,9.9084e-05,9.9084e-05
290,4475.71,1.09298,0.89034,0.83072,0.97297,0.9771,0.99106,0.72327,1.0243,0.82677,0.83215,9.82301e-05,9.82301e-05,9.82301e-05
291,4490.92,1.09226,0.86603,0.81692,0.97297,0.9771,0.99106,0.72327,1.0243,0.82677,0.83215,9.73763e-05,9.73763e-05,9.73763e-05
292,4506.09,1.07432,0.86829,0.83438,0.96849,0.97442,0.9901,0.72257,1.01925,0.8535,0.83212,9.65224e-05,9.65224e-05,9.65224e-05
293,4521.24,1.11507,0.87918,0.83539,0.96849,0.97442,0.9901,0.72257,1.01925,0.8535,0.83212,9.56685e-05,9.56685e-05,9.56685e-05
294,4536.37,1.0771,0.8756,0.83029,0.96635,0.974,0.98956,0.72352,1.01434,0.87812,0.832,9.48146e-05,9.48146e-05,9.48146e-05
295,4551.47,1.09058,0.85032,0.83081,0.96635,0.974,0.98956,0.72352,1.01434,0.87812,0.832,9.39608e-05,9.39608e-05,9.39608e-05
296,4566.64,1.10029,0.87316,0.84198,0.96959,0.97041,0.98977,0.72481,1.00812,0.89491,0.83171,9.31069e-05,9.31069e-05,9.31069e-05
297,4582.12,1.09631,0.8664,0.83605,0.96959,0.97041,0.98977,0.72481,1.00812,0.89491,0.83171,9.2253e-05,9.2253e-05,9.2253e-05
298,4597.4,1.11542,0.86754,0.82657,0.96481,0.97141,0.98987,0.72672,1.00622,0.9123,0.83164,9.13991e-05,9.13991e-05,9.13991e-05
299,4612.51,1.06456,0.85829,0.82794,0.96481,0.97141,0.98987,0.72672,1.00622,0.9123,0.83164,9.05452e-05,9.05452e-05,9.05452e-05
300,4627.73,1.07287,0.87383,0.82996,0.9625,0.9695,0.98928,0.72398,1.01193,0.92194,0.83222,8.96914e-05,8.96914e-05,8.96914e-05
301,4642.82,1.13722,0.85939,0.82827,0.9625,0.9695,0.98928,0.72398,1.01193,0.92194,0.83222,8.88375e-05,8.88375e-05,8.88375e-05
302,4658.53,1.04868,0.866,0.82937,0.96607,0.96672,0.98948,0.7223,1.01793,0.91089,0.83269,8.79836e-05,8.79836e-05,8.79836e-05
303,4673.62,1.0802,0.84111,0.83676,0.96607,0.96672,0.98948,0.7223,1.01793,0.91089,0.83269,8.71297e-05,8.71297e-05,8.71297e-05
304,4688.85,1.07929,0.84169,0.82881,0.97022,0.97524,0.99033,0.71961,1.01666,0.89408,0.83206,8.62759e-05,8.62759e-05,8.62759e-05
305,4703.97,1.08656,0.87322,0.83902,0.97022,0.97524,0.99033,0.71961,1.01666,0.89408,0.83206,8.5422e-05,8.5422e-05,8.5422e-05
306,4719.26,1.0451,0.84702,0.82864,0.97613,0.97887,0.99091,0.72156,1.01304,0.88859,0.8314,8.45681e-05,8.45681e-05,8.45681e-05
307,4734.48,1.07043,0.82493,0.83087,0.97613,0.97887,0.99091,0.72156,1.01304,0.88859,0.8314,8.37142e-05,8.37142e-05,8.37142e-05
308,4749.94,1.12427,0.88809,0.84045,0.97548,0.98274,0.99059,0.71777,1.01529,0.89386,0.83181,8.28604e-05,8.28604e-05,8.28604e-05
309,4764.99,1.05768,0.82177,0.83284,0.97548,0.98274,0.99059,0.71777,1.01529,0.89386,0.83181,8.20065e-05,8.20065e-05,8.20065e-05
310,4780.08,1.05209,0.81478,0.84486,0.97736,0.98281,0.99041,0.71852,1.01564,0.89667,0.83194,8.11526e-05,8.11526e-05,8.11526e-05
311,4795.39,1.09985,0.85682,0.83136,0.97736,0.98281,0.99041,0.71852,1.01564,0.89667,0.83194,8.02987e-05,8.02987e-05,8.02987e-05
312,4810.64,1.09012,0.88864,0.84201,0.97603,0.98387,0.99059,0.72175,1.01367,0.88758,0.83166,7.94449e-05,7.94449e-05,7.94449e-05
313,4825.94,1.06396,0.81709,0.84066,0.97603,0.98387,0.99059,0.72175,1.01367,0.88758,0.83166,7.8591e-05,7.8591e-05,7.8591e-05
314,4841.25,1.068,0.8187,0.83651,0.97744,0.97999,0.99094,0.72582,1.01196,0.86238,0.83122,7.77371e-05,7.77371e-05,7.77371e-05
315,4856.56,1.07447,0.84335,0.82774,0.97744,0.97999,0.99094,0.72582,1.01196,0.86238,0.83122,7.68832e-05,7.68832e-05,7.68832e-05
316,4871.83,1.11608,0.85435,0.82521,0.98172,0.98031,0.99103,0.72605,1.00973,0.83684,0.83087,7.60294e-05,7.60294e-05,7.60294e-05
317,4887.08,1.0934,0.82366,0.84802,0.98172,0.98031,0.99103,0.72605,1.00973,0.83684,0.83087,7.51755e-05,7.51755e-05,7.51755e-05
318,4902.3,1.11895,0.84049,0.83696,0.98008,0.97666,0.99094,0.72579,1.00982,0.80988,0.83081,7.43216e-05,7.43216e-05,7.43216e-05
319,4917.75,1.11261,0.82974,0.83072,0.98008,0.97666,0.99094,0.72579,1.00982,0.80988,0.83081,7.34677e-05,7.34677e-05,7.34677e-05
320,4932.8,1.03519,0.83399,0.82554,0.98048,0.97628,0.99099,0.72591,1.01029,0.7948,0.83077,7.26139e-05,7.26139e-05,7.26139e-05
321,4948.09,1.072,0.78744,0.81465,0.98048,0.97628,0.99099,0.72591,1.01029,0.7948,0.83077,7.176e-05,7.176e-05,7.176e-05
322,4963.48,1.05457,0.78089,0.83644,0.97583,0.98078,0.99088,0.7259,1.01071,0.78874,0.83085,7.09061e-05,7.09061e-05,7.09061e-05
323,4978.46,1.02332,0.76869,0.83478,0.97583,0.98078,0.99088,0.7259,1.01071,0.78874,0.83085,7.00522e-05,7.00522e-05,7.00522e-05
324,4993.89,1.08068,0.8365,0.82565,0.97497,0.98356,0.99094,0.72539,1.01098,0.78469,0.83089,6.91984e-05,6.91984e-05,6.91984e-05
325,5009.29,1.08184,0.80829,0.82585,0.97497,0.98356,0.99094,0.72539,1.01098,0.78469,0.83089,6.83445e-05,6.83445e-05,6.83445e-05
326,5024.82,1.05677,0.83572,0.8469,0.97469,0.98423,0.9911,0.72309,1.01463,0.77929,0.83145,6.74906e-05,6.74906e-05,6.74906e-05
327,5039.95,1.05217,0.80702,0.84051,0.97469,0.98423,0.9911,0.72309,1.01463,0.77929,0.83145,6.66368e-05,6.66368e-05,6.66368e-05
328,5055.25,1.08465,0.82422,0.84014,0.97701,0.98184,0.9911,0.72398,1.01726,0.7825,0.83186,6.57829e-05,6.57829e-05,6.57829e-05
329,5070.48,1.06673,0.79933,0.84136,0.97701,0.98184,0.9911,0.72398,1.01726,0.7825,0.83186,6.4929e-05,6.4929e-05,6.4929e-05
330,5085.86,1.08412,0.82483,0.83189,0.97825,0.98132,0.99116,0.72532,1.0149,0.78513,0.83179,6.40751e-05,6.40751e-05,6.40751e-05
331,5101.09,1.05744,0.79748,0.83304,0.97825,0.98132,0.99116,0.72532,1.0149,0.78513,0.83179,6.32213e-05,6.32213e-05,6.32213e-05
332,5116.37,1.04596,0.8185,0.83793,0.97897,0.98262,0.99144,0.72752,1.01077,0.78926,0.83129,6.23674e-05,6.23674e-05,6.23674e-05
333,5131.71,1.06873,0.80627,0.82848,0.97897,0.98262,0.99144,0.72752,1.01077,0.78926,0.83129,6.15135e-05,6.15135e-05,6.15135e-05
334,5146.9,1.02531,0.75865,0.82972,0.97955,0.9807,0.99134,0.73167,1.00694,0.79368,0.83084,6.06596e-05,6.06596e-05,6.06596e-05
335,5162,1.07283,0.80354,0.84158,0.97955,0.9807,0.99134,0.73167,1.00694,0.79368,0.83084,5.98058e-05,5.98058e-05,5.98058e-05
336,5177.4,1.07108,0.8485,0.83016,0.97973,0.97947,0.99141,0.73255,1.00532,0.78895,0.83065,5.89519e-05,5.89519e-05,5.89519e-05
337,5192.61,1.04323,0.83338,0.8373,0.97973,0.97947,0.99141,0.73255,1.00532,0.78895,0.83065,5.8098e-05,5.8098e-05,5.8098e-05
338,5207.71,1.05024,0.79566,0.83401,0.98147,0.97802,0.99149,0.73044,1.00457,0.77423,0.83049,5.72441e-05,5.72441e-05,5.72441e-05
339,5222.81,1.0671,0.7802,0.83042,0.98147,0.97802,0.99149,0.73044,1.00457,0.77423,0.83049,5.63903e-05,5.63903e-05,5.63903e-05
340,5238.03,1.06639,0.79143,0.8235,0.97671,0.98256,0.99155,0.7301,1.00318,0.75657,0.83024,5.55364e-05,5.55364e-05,5.55364e-05
341,5253.35,1.03138,0.77962,0.82867,0.97671,0.98256,0.99155,0.7301,1.00318,0.75657,0.83024,5.46825e-05,5.46825e-05,5.46825e-05
342,5268.55,1.0522,0.79585,0.83211,0.97656,0.98315,0.9915,0.73126,1.00111,0.7508,0.83006,5.38286e-05,5.38286e-05,5.38286e-05
343,5283.84,1.12219,0.84533,0.8376,0.97656,0.98315,0.9915,0.73126,1.00111,0.7508,0.83006,5.29748e-05,5.29748e-05,5.29748e-05
344,5299.08,1.04007,0.77216,0.83461,0.97757,0.98285,0.9912,0.73061,0.99823,0.74904,0.82986,5.21209e-05,5.21209e-05,5.21209e-05
345,5314.24,1.10192,0.83145,0.83832,0.97757,0.98285,0.9912,0.73061,0.99823,0.74904,0.82986,5.1267e-05,5.1267e-05,5.1267e-05
346,5329.41,1.04464,0.78929,0.83276,0.97851,0.98258,0.99112,0.73116,0.99715,0.7478,0.82991,5.04131e-05,5.04131e-05,5.04131e-05
347,5344.66,1.0842,0.82175,0.83395,0.97851,0.98258,0.99112,0.73116,0.99715,0.7478,0.82991,4.95593e-05,4.95593e-05,4.95593e-05
348,5359.96,1.12809,0.858,0.82948,0.98065,0.98219,0.99081,0.72906,1.00014,0.74862,0.8302,4.87054e-05,4.87054e-05,4.87054e-05
349,5375.03,1.03559,0.81069,0.83563,0.98065,0.98219,0.99081,0.72906,1.00014,0.74862,0.8302,4.78515e-05,4.78515e-05,4.78515e-05
350,5390.16,1.06083,0.78014,0.83974,0.98276,0.9822,0.99079,0.72875,1.00316,0.75086,0.83037,4.69976e-05,4.69976e-05,4.69976e-05
351,5405.43,1.07566,0.8392,0.83661,0.98276,0.9822,0.99079,0.72875,1.00316,0.75086,0.83037,4.61438e-05,4.61438e-05,4.61438e-05
352,5420.61,1.05839,0.7959,0.83611,0.98367,0.98178,0.99059,0.73018,1.0024,0.75083,0.8301,4.52899e-05,4.52899e-05,4.52899e-05
353,5435.91,1.05365,0.77185,0.82764,0.98367,0.98178,0.99059,0.73018,1.0024,0.75083,0.8301,4.4436e-05,4.4436e-05,4.4436e-05
354,5451.19,1.04087,0.82795,0.83935,0.9837,0.98304,0.99052,0.73183,0.9984,0.74686,0.82956,4.35821e-05,4.35821e-05,4.35821e-05
355,5466.46,1.05478,0.80375,0.84056,0.9837,0.98304,0.99052,0.73183,0.9984,0.74686,0.82956,4.27282e-05,4.27282e-05,4.27282e-05
356,5481.75,1.06331,0.77203,0.8397,0.98387,0.98492,0.99064,0.73375,0.99525,0.74051,0.82915,4.18744e-05,4.18744e-05,4.18744e-05
357,5497.7,1.07446,0.80499,0.82773,0.98387,0.98492,0.99064,0.73375,0.99525,0.74051,0.82915,4.10205e-05,4.10205e-05,4.10205e-05
358,5513.11,1.0662,0.79858,0.8526,0.98238,0.98583,0.99064,0.73288,0.99478,0.73462,0.82911,4.01666e-05,4.01666e-05,4.01666e-05
359,5528.45,1.02538,0.78115,0.83402,0.98238,0.98583,0.99064,0.73288,0.99478,0.73462,0.82911,3.93127e-05,3.93127e-05,3.93127e-05
360,5543.73,1.02608,0.77354,0.84351,0.98096,0.98641,0.99059,0.73043,0.99882,0.73026,0.82942,3.84589e-05,3.84589e-05,3.84589e-05
361,5559.25,1.04245,0.76437,0.83131,0.98096,0.98641,0.99059,0.73043,0.99882,0.73026,0.82942,3.7605e-05,3.7605e-05,3.7605e-05
362,5574.64,1.06598,0.77041,0.83679,0.98222,0.9852,0.99048,0.72771,1.00403,0.72609,0.82981,3.67511e-05,3.67511e-05,3.67511e-05
363,5590.08,1.04709,0.79265,0.82845,0.98222,0.9852,0.99048,0.72771,1.00403,0.72609,0.82981,3.58972e-05,3.58972e-05,3.58972e-05
364,5605.63,1.05168,0.75867,0.83308,0.98179,0.98613,0.99048,0.72758,1.00677,0.72261,0.83004,3.50434e-05,3.50434e-05,3.50434e-05
365,5620.97,1.08058,0.80044,0.83087,0.98179,0.98613,0.99048,0.72758,1.00677,0.72261,0.83004,3.41895e-05,3.41895e-05,3.41895e-05
366,5636.36,1.06419,0.77894,0.83559,0.98108,0.98669,0.99048,0.72766,1.00653,0.71878,0.83001,3.33356e-05,3.33356e-05,3.33356e-05
