epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
367,5673.62,0.94548,0.67634,0.85926,0.98647,0.99,0.99319,0.77349,0.87852,0.61869,0.85627,9.49854e-05,9.49854e-05,9.49854e-05
368,5689.08,0.93969,0.72171,0.86405,0.98784,0.98799,0.99321,0.77361,0.87384,0.62283,0.8553,9.43023e-05,9.43023e-05,9.43023e-05
369,5704.43,0.94578,0.68912,0.85252,0.98784,0.98799,0.99321,0.77361,0.87384,0.62283,0.8553,9.36192e-05,9.36192e-05,9.36192e-05
370,5720.16,0.92048,0.68946,0.85778,0.98842,0.98976,0.99313,0.77484,0.87003,0.62107,0.855,9.29361e-05,9.29361e-05,9.29361e-05
371,5735.65,0.93185,0.68953,0.85558,0.98842,0.98976,0.99313,0.77484,0.87003,0.62107,0.855,9.2253e-05,9.2253e-05,9.2253e-05
372,5751.12,0.94467,0.66734,0.85562,0.98924,0.99204,0.99318,0.77591,0.8648,0.61534,0.85442,9.15699e-05,9.15699e-05,9.15699e-05
373,5766.59,0.92779,0.68507,0.8749,0.98924,0.99204,0.99318,0.77591,0.8648,0.61534,0.85442,9.08868e-05,9.08868e-05,9.08868e-05
374,5782.22,0.92133,0.68757,0.85188,0.98956,0.99359,0.99301,0.77775,0.86203,0.60977,0.85437,9.02037e-05,9.02037e-05,9.02037e-05
375,5797.67,0.92171,0.67402,0.84255,0.98956,0.99359,0.99301,0.77775,0.86203,0.60977,0.85437,8.95206e-05,8.95206e-05,8.95206e-05
376,5813.11,0.92372,0.66979,0.85543,0.99026,0.99479,0.99309,0.77626,0.86989,0.60837,0.85602,8.88375e-05,8.88375e-05,8.88375e-05
377,5828.55,0.91346,0.69378,0.84946,0.99026,0.99479,0.99309,0.77626,0.86989,0.60837,0.85602,8.81544e-05,8.81544e-05,8.81544e-05
378,5844.72,0.90855,0.6709,0.84925,0.99033,0.99595,0.99316,0.775,0.87819,0.60048,0.85747,8.74713e-05,8.74713e-05,8.74713e-05
379,5860.55,0.92995,0.68053,0.86706,0.99033,0.99595,0.99316,0.775,0.87819,0.60048,0.85747,8.67882e-05,8.67882e-05,8.67882e-05
380,5876.12,0.91433,0.66804,0.85826,0.99044,0.99483,0.99317,0.77549,0.87499,0.58946,0.85681,8.61051e-05,8.61051e-05,8.61051e-05
381,5891.62,0.94702,0.70313,0.8522,0.99044,0.99483,0.99317,0.77549,0.87499,0.58946,0.85681,8.5422e-05,8.5422e-05,8.5422e-05
382,5907.25,0.90895,0.7026,0.85524,0.98971,0.99414,0.99318,0.77693,0.86704,0.57891,0.85536,8.47389e-05,8.47389e-05,8.47389e-05
383,5922.9,0.91228,0.6848,0.86272,0.98971,0.99414,0.99318,0.77693,0.86704,0.57891,0.85536,8.40558e-05,8.40558e-05,8.40558e-05
384,5938.36,0.90845,0.65,0.85017,0.98814,0.9944,0.99321,0.77697,0.86269,0.57355,0.85453,8.33727e-05,8.33727e-05,8.33727e-05
385,5953.8,0.9038,0.64506,0.84635,0.98814,0.9944,0.99321,0.77697,0.86269,0.57355,0.85453,8.26896e-05,8.26896e-05,8.26896e-05
386,5969.35,0.93643,0.70116,0.84448,0.98706,0.99443,0.99323,0.77718,0.86002,0.57227,0.85419,8.20065e-05,8.20065e-05,8.20065e-05
387,5985.04,0.91471,0.67915,0.85867,0.98706,0.99443,0.99323,0.77718,0.86002,0.57227,0.85419,8.13234e-05,8.13234e-05,8.13234e-05
388,6000.18,0.9058,0.66761,0.85161,0.98591,0.99595,0.9932,0.77766,0.8582,0.57195,0.85395,8.06403e-05,8.06403e-05,8.06403e-05
389,6015.33,0.92371,0.67381,0.85209,0.98591,0.99595,0.9932,0.77766,0.8582,0.57195,0.85395,7.99572e-05,7.99572e-05,7.99572e-05
390,6030.53,0.92372,0.67136,0.86033,0.98538,0.99595,0.99321,0.77789,0.85892,0.57104,0.85422,7.92741e-05,7.92741e-05,7.92741e-05
391,6045.69,0.89524,0.653,0.85336,0.98538,0.99595,0.99321,0.77789,0.85892,0.57104,0.85422,7.8591e-05,7.8591e-05,7.8591e-05
392,6060.96,0.9125,0.67404,0.85165,0.98707,0.9955,0.99318,0.77607,0.8637,0.57082,0.85508,7.79079e-05,7.79079e-05,7.79079e-05
393,6076.23,0.89389,0.67032,0.83464,0.98707,0.9955,0.99318,0.77607,0.8637,0.57082,0.85508,7.72248e-05,7.72248e-05,7.72248e-05
394,6091.43,0.89621,0.6973,0.86292,0.98889,0.99474,0.9932,0.77636,0.86583,0.57204,0.85544,7.65417e-05,7.65417e-05,7.65417e-05
395,6106.5,0.91794,0.65788,0.8568,0.98889,0.99474,0.9932,0.77636,0.86583,0.57204,0.85544,7.58586e-05,7.58586e-05,7.58586e-05
396,6121.75,0.90033,0.65262,0.8576,0.98999,0.99495,0.9932,0.77964,0.86021,0.57468,0.85446,7.51755e-05,7.51755e-05,7.51755e-05
397,6136.79,0.90385,0.66737,0.84743,0.98999,0.99495,0.9932,0.77964,0.86021,0.57468,0.85446,7.44924e-05,7.44924e-05,7.44924e-05
398,6151.95,0.92542,0.65661,0.84784,0.99053,0.99571,0.9932,0.77935,0.85596,0.57805,0.85342,7.38093e-05,7.38093e-05,7.38093e-05
399,6167.52,0.90191,0.66732,0.86054,0.99053,0.99571,0.9932,0.77935,0.85596,0.57805,0.85342,7.31262e-05,7.31262e-05,7.31262e-05
400,6182.84,0.90693,0.69324,0.84522,0.99027,0.99592,0.99332,0.77872,0.85604,0.58091,0.85347,7.24431e-05,7.24431e-05,7.24431e-05
401,6198.07,0.91539,0.66782,0.86132,0.99027,0.99592,0.99332,0.77872,0.85604,0.58091,0.85347,7.176e-05,7.176e-05,7.176e-05
402,6213.15,0.8951,0.65351,0.84451,0.98916,0.99513,0.99301,0.77732,0.85726,0.58114,0.85404,7.10769e-05,7.10769e-05,7.10769e-05
403,6228.39,0.96168,0.70253,0.8718,0.98916,0.99513,0.99301,0.77732,0.85726,0.58114,0.85404,7.03938e-05,7.03938e-05,7.03938e-05
404,6243.63,0.90265,0.64454,0.83646,0.98878,0.99399,0.99318,0.7763,0.86023,0.57914,0.85486,6.97107e-05,6.97107e-05,6.97107e-05
405,6258.75,0.92114,0.68124,0.85152,0.98878,0.99399,0.99318,0.7763,0.86023,0.57914,0.85486,6.90276e-05,6.90276e-05,6.90276e-05
406,6273.98,0.9342,0.69708,0.8479,0.98983,0.99154,0.99355,0.7756,0.86331,0.57603,0.85519,6.83445e-05,6.83445e-05,6.83445e-05
407,6289.32,0.92738,0.6612,0.84098,0.98983,0.99154,0.99355,0.7756,0.86331,0.57603,0.85519,6.76614e-05,6.76614e-05,6.76614e-05
408,6304.74,0.90785,0.68041,0.84648,0.98971,0.99108,0.99369,0.7763,0.86047,0.57226,0.85456,6.69783e-05,6.69783e-05,6.69783e-05
409,6319.96,0.91704,0.673,0.84606,0.98971,0.99108,0.99369,0.7763,0.86047,0.57226,0.85456,6.62952e-05,6.62952e-05,6.62952e-05
410,6335.17,0.88931,0.64509,0.85657,0.98973,0.9911,0.99379,0.77951,0.85224,0.56779,0.85303,6.56121e-05,6.56121e-05,6.56121e-05
411,6350.23,0.93342,0.69386,0.85151,0.98973,0.9911,0.99379,0.77951,0.85224,0.56779,0.85303,6.4929e-05,6.4929e-05,6.4929e-05
412,6365.48,0.89691,0.64334,0.85467,0.98848,0.99249,0.99379,0.78264,0.84674,0.56765,0.8521,6.42459e-05,6.42459e-05,6.42459e-05
413,6380.58,0.89376,0.64636,0.85623,0.98848,0.99249,0.99379,0.78264,0.84674,0.56765,0.8521,6.35628e-05,6.35628e-05,6.35628e-05
414,6395.67,0.94679,0.67236,0.85208,0.98789,0.99423,0.99373,0.78372,0.84546,0.56889,0.85181,6.28797e-05,6.28797e-05,6.28797e-05
415,6410.67,0.92917,0.70657,0.85869,0.98789,0.99423,0.99373,0.78372,0.84546,0.56889,0.85181,6.21966e-05,6.21966e-05,6.21966e-05
416,6425.89,0.92601,0.67816,0.84579,0.98845,0.99499,0.99394,0.78328,0.84465,0.56898,0.85155,6.15135e-05,6.15135e-05,6.15135e-05
417,6441.32,0.90691,0.64688,0.84952,0.98845,0.99499,0.99394,0.78328,0.84465,0.56898,0.85155,6.08304e-05,6.08304e-05,6.08304e-05
418,6456.54,0.90576,0.66427,0.84554,0.9888,0.99456,0.99391,0.78237,0.84744,0.56856,0.85201,6.01473e-05,6.01473e-05,6.01473e-05
419,6471.78,0.91613,0.67536,0.83947,0.9888,0.99456,0.99391,0.78237,0.84744,0.56856,0.85201,5.94642e-05,5.94642e-05,5.94642e-05
420,6486.85,0.87644,0.64413,0.85613,0.98953,0.99469,0.99393,0.78357,0.85302,0.56706,0.85296,5.87811e-05,5.87811e-05,5.87811e-05
421,6502.07,0.90212,0.65618,0.8467,0.98953,0.99469,0.99393,0.78357,0.85302,0.56706,0.85296,5.8098e-05,5.8098e-05,5.8098e-05
422,6517.29,0.89918,0.66443,0.84961,0.98972,0.99471,0.99412,0.78253,0.857,0.56579,0.85368,5.74149e-05,5.74149e-05,5.74149e-05
423,6532.35,0.87996,0.63489,0.85779,0.98972,0.99471,0.99412,0.78253,0.857,0.56579,0.85368,5.67318e-05,5.67318e-05,5.67318e-05
424,6547.38,0.90325,0.6513,0.84407,0.98972,0.99484,0.99401,0.78021,0.85493,0.56513,0.8532,5.60487e-05,5.60487e-05,5.60487e-05
425,6562.58,0.88254,0.66025,0.86108,0.98972,0.99484,0.99401,0.78021,0.85493,0.56513,0.8532,5.53656e-05,5.53656e-05,5.53656e-05
426,6578,0.90695,0.68086,0.85597,0.9902,0.99471,0.99393,0.78145,0.84982,0.56521,0.85207,5.46825e-05,5.46825e-05,5.46825e-05
427,6592.94,0.88706,0.6497,0.85527,0.9902,0.99471,0.99393,0.78145,0.84982,0.56521,0.85207,5.39994e-05,5.39994e-05,5.39994e-05
428,6608.28,0.91054,0.66806,0.84604,0.99,0.99536,0.99399,0.78188,0.84528,0.56592,0.85116,5.33163e-05,5.33163e-05,5.33163e-05
429,6623.27,0.88864,0.66085,0.87171,0.99,0.99536,0.99399,0.78188,0.84528,0.56592,0.85116,5.26332e-05,5.26332e-05,5.26332e-05
430,6638.33,0.92,0.68682,0.86426,0.98934,0.99522,0.99403,0.78254,0.84322,0.56589,0.85073,5.19501e-05,5.19501e-05,5.19501e-05
431,6653.59,0.89941,0.64815,0.8579,0.98934,0.99522,0.99403,0.78254,0.84322,0.56589,0.85073,5.1267e-05,5.1267e-05,5.1267e-05
432,6668.74,0.93892,0.68074,0.83336,0.98862,0.99511,0.99391,0.78215,0.84237,0.56569,0.85049,5.05839e-05,5.05839e-05,5.05839e-05
433,6683.86,0.92313,0.67574,0.85328,0.98862,0.99511,0.99391,0.78215,0.84237,0.56569,0.85049,4.99008e-05,4.99008e-05,4.99008e-05
434,6699.22,0.92221,0.65051,0.84736,0.98804,0.99508,0.99392,0.7811,0.84076,0.56543,0.85021,4.92177e-05,4.92177e-05,4.92177e-05
435,6714.39,0.91169,0.66999,0.84466,0.98804,0.99508,0.99392,0.7811,0.84076,0.56543,0.85021,4.85346e-05,4.85346e-05,4.85346e-05
436,6729.56,0.91083,0.66419,0.87481,0.9885,0.99468,0.99398,0.7836,0.84013,0.56393,0.8502,4.78515e-05,4.78515e-05,4.78515e-05
437,6744.46,0.91897,0.66595,0.85274,0.9885,0.99468,0.99398,0.7836,0.84013,0.56393,0.8502,4.71684e-05,4.71684e-05,4.71684e-05
438,6759.74,0.89528,0.66781,0.84674,0.99008,0.99191,0.99402,0.78589,0.84176,0.56315,0.85055,4.64853e-05,4.64853e-05,4.64853e-05
439,6774.89,0.90325,0.64947,0.85137,0.99008,0.99191,0.99402,0.78589,0.84176,0.56315,0.85055,4.58022e-05,4.58022e-05,4.58022e-05
440,6790.71,0.91314,0.67192,0.85102,0.99062,0.99236,0.99397,0.78463,0.84419,0.56215,0.85094,4.51191e-05,4.51191e-05,4.51191e-05
441,6805.77,0.89628,0.66079,0.86494,0.99062,0.99236,0.99397,0.78463,0.84419,0.56215,0.85094,4.4436e-05,4.4436e-05,4.4436e-05
442,6820.61,0.89831,0.63439,0.85287,0.99099,0.99255,0.99398,0.78631,0.84486,0.56046,0.85099,4.37529e-05,4.37529e-05,4.37529e-05
443,6835.56,0.9065,0.641,0.87236,0.99099,0.99255,0.99398,0.78631,0.84486,0.56046,0.85099,4.30698e-05,4.30698e-05,4.30698e-05
444,6850.69,0.8865,0.63673,0.85245,0.9917,0.99275,0.99404,0.78666,0.84162,0.55888,0.85051,4.23867e-05,4.23867e-05,4.23867e-05
445,6865.67,0.90977,0.65662,0.84852,0.9917,0.99275,0.99404,0.78666,0.84162,0.55888,0.85051,4.17036e-05,4.17036e-05,4.17036e-05
446,17687.5,0.91473,0.66941,0.8459,0.9903,0.99351,0.99398,0.7879,0.83857,0.55784,0.85009,4.10205e-05,4.10205e-05,4.10205e-05
447,36454.2,0.90285,0.66037,0.85603,0.9903,0.99351,0.99398,0.7879,0.83857,0.55784,0.85009,4.03374e-05,4.03374e-05,4.03374e-05
448,36470.9,0.92746,0.66401,0.85415,0.98987,0.99415,0.99398,0.78916,0.83638,0.55738,0.84987,3.96543e-05,3.96543e-05,3.96543e-05
449,36485.9,0.89624,0.64473,0.85298,0.98987,0.99415,0.99398,0.78916,0.83638,0.55738,0.84987,3.89712e-05,3.89712e-05,3.89712e-05
450,36501.4,0.89551,0.63906,0.85519,0.98922,0.99515,0.99391,0.78938,0.83653,0.5585,0.84993,3.82881e-05,3.82881e-05,3.82881e-05
451,36516.6,0.93157,0.68001,0.85733,0.98922,0.99515,0.99391,0.78938,0.83653,0.5585,0.84993,3.7605e-05,3.7605e-05,3.7605e-05
452,36531.6,0.91253,0.65793,0.84975,0.98921,0.99569,0.99404,0.78859,0.83823,0.5601,0.85016,3.69219e-05,3.69219e-05,3.69219e-05
453,36546.7,0.89225,0.63081,0.86546,0.98921,0.99569,0.99404,0.78859,0.83823,0.5601,0.85016,3.62388e-05,3.62388e-05,3.62388e-05
454,36561.9,0.89518,0.67362,0.84899,0.9894,0.99582,0.99404,0.78655,0.83978,0.5597,0.85049,3.55557e-05,3.55557e-05,3.55557e-05
455,36577.1,0.88672,0.65042,0.85961,0.9894,0.99582,0.99404,0.78655,0.83978,0.5597,0.85049,3.48726e-05,3.48726e-05,3.48726e-05
456,36594,0.91574,0.66678,0.84198,0.98963,0.99601,0.99404,0.7858,0.83973,0.55775,0.85059,3.41895e-05,3.41895e-05,3.41895e-05
457,36609.7,0.87933,0.64311,0.84488,0.98963,0.99601,0.99404,0.7858,0.83973,0.55775,0.85059,3.35064e-05,3.35064e-05,3.35064e-05
458,36626.1,0.92166,0.67899,0.85007,0.98969,0.99634,0.994,0.78539,0.83851,0.5559,0.85055,3.28233e-05,3.28233e-05,3.28233e-05
459,36641.8,0.88536,0.63878,0.84465,0.98969,0.99634,0.994,0.78539,0.83851,0.5559,0.85055,3.21402e-05,3.21402e-05,3.21402e-05
460,36657.1,0.90189,0.64661,0.84479,0.98984,0.99637,0.99396,0.78715,0.8373,0.55478,0.85039,3.14571e-05,3.14571e-05,3.14571e-05
461,36672.4,0.89009,0.6571,0.84914,0.98984,0.99637,0.99396,0.78715,0.8373,0.55478,0.85039,3.0774e-05,3.0774e-05,3.0774e-05
462,36687.9,0.88433,0.62494,0.85452,0.98922,0.99649,0.99402,0.78752,0.83709,0.55487,0.85029,3.00909e-05,3.00909e-05,3.00909e-05
463,36703.3,0.89332,0.64698,0.85192,0.98922,0.99649,0.99402,0.78752,0.83709,0.55487,0.85029,2.94078e-05,2.94078e-05,2.94078e-05
464,36718.9,0.90939,0.65169,0.85165,0.98902,0.9965,0.99396,0.78685,0.8376,0.55517,0.8503,2.87247e-05,2.87247e-05,2.87247e-05
465,36734.5,0.90154,0.63924,0.86455,0.98902,0.9965,0.99396,0.78685,0.8376,0.55517,0.8503,2.80416e-05,2.80416e-05,2.80416e-05
466,36750.2,0.8989,0.62744,0.85232,0.98942,0.99646,0.99396,0.78716,0.83815,0.55552,0.85024,2.73585e-05,2.73585e-05,2.73585e-05
467,36765.6,0.88534,0.63146,0.85498,0.98942,0.99646,0.99396,0.78716,0.83815,0.55552,0.85024,2.66754e-05,2.66754e-05,2.66754e-05
468,36781.4,0.90234,0.66703,0.85176,0.98999,0.99552,0.994,0.78714,0.8372,0.5557,0.84989,2.59923e-05,2.59923e-05,2.59923e-05
469,36796.9,0.92006,0.65499,0.86136,0.98999,0.99552,0.994,0.78714,0.8372,0.5557,0.84989,2.53092e-05,2.53092e-05,2.53092e-05
470,36814,0.8946,0.64817,0.83788,0.98997,0.99554,0.99406,0.7875,0.83488,0.5563,0.84932,2.46261e-05,2.46261e-05,2.46261e-05
471,36830.5,0.88328,0.63741,0.87297,0.98997,0.99554,0.99406,0.7875,0.83488,0.5563,0.84932,2.3943e-05,2.3943e-05,2.3943e-05
472,36846.7,0.88956,0.63563,0.84517,0.99007,0.99551,0.994,0.78764,0.83285,0.5576,0.84886,2.32599e-05,2.32599e-05,2.32599e-05
473,36862.8,0.90181,0.65684,0.85499,0.99007,0.99551,0.994,0.78764,0.83285,0.5576,0.84886,2.25768e-05,2.25768e-05,2.25768e-05
474,36879.3,0.87315,0.63435,0.84801,0.98999,0.99572,0.994,0.7874,0.8325,0.55915,0.84874,2.18937e-05,2.18937e-05,2.18937e-05
475,36897.7,0.88516,0.64386,0.84811,0.98999,0.99572,0.994,0.7874,0.8325,0.55915,0.84874,2.12106e-05,2.12106e-05,2.12106e-05
476,36918.6,0.93655,0.66753,0.85455,0.99011,0.99585,0.994,0.78788,0.83257,0.56009,0.84879,2.05275e-05,2.05275e-05,2.05275e-05
477,36936.3,0.87457,0.62135,0.8412,0.99011,0.99585,0.994,0.78788,0.83257,0.56009,0.84879,1.98444e-05,1.98444e-05,1.98444e-05
478,36952,0.88409,0.6319,0.84434,0.9904,0.99588,0.994,0.78775,0.83309,0.56034,0.84887,1.91613e-05,1.91613e-05,1.91613e-05
479,36968,0.88927,0.65679,0.85226,0.9904,0.99588,0.994,0.78775,0.83309,0.56034,0.84887,1.84782e-05,1.84782e-05,1.84782e-05
480,36983.4,0.88823,0.65335,0.86855,0.99082,0.99575,0.99398,0.78852,0.83281,0.55978,0.84883,1.77951e-05,1.77951e-05,1.77951e-05
481,36999.1,0.92172,0.66337,0.83869,0.99082,0.99575,0.99398,0.78852,0.83281,0.55978,0.84883,1.7112e-05,1.7112e-05,1.7112e-05
482,37015,0.88695,0.62882,0.85888,0.99104,0.99564,0.99398,0.78829,0.83223,0.5591,0.84877,1.64289e-05,1.64289e-05,1.64289e-05
483,37030.5,0.89322,0.65369,0.84778,0.99104,0.99564,0.99398,0.78829,0.83223,0.5591,0.84877,1.57458e-05,1.57458e-05,1.57458e-05
484,37046.1,0.86996,0.63376,0.85452,0.99114,0.99549,0.99396,0.78856,0.83124,0.55832,0.84868,1.50627e-05,1.50627e-05,1.50627e-05
485,37061.6,0.89617,0.64789,0.84026,0.99114,0.99549,0.99396,0.78856,0.83124,0.55832,0.84868,1.43796e-05,1.43796e-05,1.43796e-05
486,37077,0.89733,0.6409,0.85257,0.99117,0.99542,0.99396,0.78851,0.83035,0.55696,0.84864,1.36965e-05,1.36965e-05,1.36965e-05
487,37092.3,0.89555,0.67121,0.85606,0.99117,0.99542,0.99396,0.78851,0.83035,0.55696,0.84864,1.30134e-05,1.30134e-05,1.30134e-05
488,37107.6,0.88486,0.66253,0.86195,0.99115,0.99535,0.99396,0.78825,0.82974,0.55568,0.84862,1.23303e-05,1.23303e-05,1.23303e-05
489,37122.9,0.88748,0.6289,0.85785,0.99115,0.99535,0.99396,0.78825,0.82974,0.55568,0.84862,1.16472e-05,1.16472e-05,1.16472e-05
490,37138.3,0.89811,0.6619,0.85216,0.99108,0.99528,0.99396,0.78856,0.82889,0.55479,0.84858,1.09641e-05,1.09641e-05,1.09641e-05
491,37152.5,0.88308,0.66877,0.85686,0.99108,0.99528,0.99396,0.78856,0.82889,0.55479,0.84858,1.0281e-05,1.0281e-05,1.0281e-05
492,37167,0.87314,0.64677,0.86396,0.99094,0.99521,0.99396,0.78816,0.82873,0.55351,0.84856,9.5979e-06,9.5979e-06,9.5979e-06
493,37181.4,0.88925,0.62885,0.86776,0.99094,0.99521,0.99396,0.78816,0.82873,0.55351,0.84856,8.9148e-06,8.9148e-06,8.9148e-06
494,37195.7,0.8719,0.65516,0.85403,0.99065,0.99522,0.99396,0.78869,0.82857,0.55332,0.84859,8.2317e-06,8.2317e-06,8.2317e-06
495,37210,0.89158,0.67061,0.8605,0.99065,0.99522,0.99396,0.78869,0.82857,0.55332,0.84859,7.5486e-06,7.5486e-06,7.5486e-06
496,37224.1,0.87185,0.61483,0.86714,0.99034,0.99521,0.99394,0.7891,0.82892,0.55317,0.8487,6.8655e-06,6.8655e-06,6.8655e-06
497,37238.4,0.87896,0.63397,0.86153,0.99034,0.99521,0.99394,0.7891,0.82892,0.55317,0.8487,6.1824e-06,6.1824e-06,6.1824e-06
498,37252.6,0.89702,0.65297,0.85007,0.99005,0.99508,0.99394,0.78908,0.82956,0.55332,0.84881,5.4993e-06,5.4993e-06,5.4993e-06
499,37267,0.88813,0.64171,0.86213,0.99005,0.99508,0.99394,0.78908,0.82956,0.55332,0.84881,4.8162e-06,4.8162e-06,4.8162e-06
500,37281.3,0.87485,0.62198,0.86072,0.98981,0.99503,0.994,0.78891,0.83008,0.55386,0.84894,4.1331e-06,4.1331e-06,4.1331e-06
